,BM,HML,SMB,MOM,OP,INV,REV
2006-06-02,132.16920851153674,7.412069884025624,121.9787757336092,79.13891470011527,112.87257001587085,30.347559116000035,197.37377182315356
2006-06-09,128.37363059805492,7.380133334751727,120.40544179980988,76.51197224603202,112.7058107789094,29.903711633035474,192.83086199189893
2006-06-16,128.05225210989673,7.404646579327851,119.23911157251155,76.61498380035374,114.62324540515678,29.954966392756177,192.29024654100195
2006-06-23,127.43710430095928,7.4249488522634675,117.69831350364782,78.58895189498588,115.51620847331982,30.25956558256867,191.12212790828616
2006-06-30,130.35457487631734,7.451165858916238,121.79522239104028,79.6902345085831,115.28847754875551,30.314580446128186,193.20932372754558
2006-07-07,129.61571854871997,7.48008618332581,120.97766636755964,78.79618694993147,115.52684058248995,30.06992939020589,193.04965981560048
2006-07-14,126.26595684441851,7.468545431153148,119.39285953725603,78.2309295078861,115.19401381429411,29.894349749871,192.50918612390447
2006-07-21,126.69771859261589,7.434727894484792,117.95711866570231,77.61985982402537,115.22371901865222,29.689842582876796,191.07468155724058
2006-07-28,131.0913460139221,7.372236142309956,117.16811617270773,79.09199569508759,114.82830260178036,29.700457729582297,192.82258195128603
2006-08-04,131.53208252446242,7.363855540964811,116.1483206933487,79.35590119743452,115.86082688754438,29.808905156406155,193.4780021124918
2006-08-11,129.9567007173278,7.30891055784802,114.41775609720459,79.17207233541926,114.58906711515169,29.50418556802497,190.00366501120388
2006-08-18,133.89199249246218,7.172537698655918,115.21787928269548,78.96395337584076,113.2175337951566,29.6575845792665,196.02285915958583
2006-08-25,132.95861308072608,7.204070010185738,115.51603987769444,78.04791971077128,112.38251179567895,29.429219072892558,193.95498728214403
2006-09-01,135.00805514034758,7.126299857368061,117.9401480127687,77.03087644346418,111.56098357329634,29.399213673527818,196.5147661599627
2006-09-08,133.68336980578695,7.099192637928525,117.33206012883409,76.52238496567249,111.61253871515261,29.141790946123084,197.2691601524561
2006-09-15,136.06518916055165,6.96348087318954,118.59734613121249,75.29182967753312,111.60083758848263,29.381160521245405,201.03835363009094
2006-09-22,135.46785157000713,6.97210349041771,118.0546619490923,75.38655061979993,112.33850477679715,29.25419131970939,201.3588079052632
2006-09-29,137.4447486244864,6.979945834667372,116.97387554078048,76.0013262937477,112.36082940956658,29.32080725335401,203.00479416875257
2006-10-06,139.0643906285954,6.955421802777031,117.21428723965869,76.22280199310141,111.50806044134,29.214605749933405,201.0251234864994
2006-10-13,141.13108808731005,6.93369210226968,118.88712692466244,76.10167359767614,111.20014650161892,29.44430482911086,204.04456806092892
2006-10-20,141.4121155645619,6.939318759196032,120.22619465860691,75.6724781625519,111.10314819388985,29.400418675442793,206.98719860023618
2006-10-27,142.56032044252436,6.967510641463987,119.44250820380987,75.1044611277162,112.13456865463841,29.50089045475581,206.79911903492328
2006-11-03,141.38306987748444,6.925849184283547,118.45061910413055,74.61753581993491,111.88558503730516,29.470878908483982,206.81797422383548
2006-11-10,143.43170754940172,6.858445090974941,118.76276231650596,74.68466463217338,111.34021919532084,29.31338312163501,205.4082261524363
2006-11-17,145.81418193777503,6.841400264333115,120.52722919142363,74.17794399959959,110.65096767110637,29.257913178602976,205.56744598236114
2006-11-24,146.082731201666,6.8850920721785975,119.84705089903255,74.57824097284912,110.61298595205244,29.435288081217497,205.34170302974178
2006-12-01,145.50279960180072,6.88826336542716,118.53271913799239,74.6401963055027,111.60660269308883,29.64373130407619,205.96085250719284
2006-12-08,146.98145856620627,6.8407896684954554,119.2127523578145,75.35996950065099,111.41450467838334,29.700059245953053,205.88945193944286
2006-12-15,148.44301635314557,6.810655557124007,118.95408408013829,75.35769278493228,110.89500832224154,29.399276323119814,206.52912488023696
2006-12-22,146.69723299813228,6.773070615921101,119.46604937527086,75.2522057675455,110.32300189773576,29.08192744778217,207.62262146409944
2006-12-29,147.5432861382608,6.752863234399734,120.4869525649861,75.469995774385,109.89478367726592,29.231955039072336,207.39790195047618
2007-01-05,146.72506836722025,6.72745826329095,118.30914849636584,75.64289302291105,109.50571208613069,29.061531923136094,207.0741737387358
2007-01-12,149.25521165677011,6.743561756829228,117.44599921119037,76.85120374322206,109.13119220801966,28.97941008977489,207.83764387935085
2007-01-19,149.06964639105752,6.78224284356712,115.72215150145773,76.65204819477147,109.63182990064433,28.936668493373386,207.48640881478624
2007-01-26,148.67079443463214,6.794551812579132,115.59057176904223,76.798442789302,109.68654970348261,29.17815026672655,208.57716435963886
2007-02-02,151.9728215050585,6.7206423202264665,116.18076737237061,76.68855562426478,110.56679433101445,29.265772554124514,208.9822040038119
2007-02-09,151.31543692509985,6.790855231453963,115.61737564702696,76.8882618157569,109.74463284173095,29.16898643695895,207.25202644187294
2007-02-16,153.20491966507876,6.706647719500316,114.87986377433329,76.29485377164146,110.0553088266672,29.072780827426353,205.26977879046524
2007-02-23,153.10131416188196,6.703272719542371,116.22749022813134,75.3524735109235,109.77813583338576,29.316904045739783,206.18411364808884
2007-03-02,146.19642967616744,6.71205569841577,113.85102247254763,75.89315112369485,110.76917867053169,28.90843804566043,206.85663838514157
2007-03-09,147.82769427749034,6.733761746657422,113.24143004048099,77.22462810345993,110.68366211953173,28.98709259273525,203.19683810407673
2007-03-16,146.2103928074035,6.7279928404164355,113.31174087993017,77.40853190788035,110.64201545472233,28.915663925617043,202.75424240497912
2007-03-23,151.35605263890952,6.73627975834889,113.74601351994215,77.60233968455134,110.34314596697932,29.23253432163716,201.7407798472178
2007-03-30,149.72644328607294,6.75408274040724,114.5015437142859,77.57142650972399,110.21735964973469,29.167902558708906,200.38199382008156
2007-04-06,152.08747726364902,6.795032648060649,114.13655028594162,78.06144546631694,110.26481266107365,29.12914301972853,199.21702757874576
2007-04-13,152.97607124803466,6.760757053985198,114.36687749142783,77.78982477743996,110.54123609641199,29.126418834735166,198.57905330718182
2007-04-20,156.21085939099152,6.691838624266735,114.07708926297126,76.92264061912506,111.56071582153115,28.879022642609993,202.64412178920446
2007-04-27,157.3155126809847,6.652291779531973,111.698890581528,77.36661787082912,111.92569374634327,29.02158967557884,200.1224819816486
2007-05-04,158.78793606299683,6.594630026259543,111.24430307369903,77.56662131107983,112.87260104570026,29.043596827197025,200.80539755472188
2007-05-11,158.8595769836868,6.559573104881078,109.79812730860401,78.12730961088148,114.06842225476612,29.06528680566308,200.8571718348584
2007-05-18,160.19012727498716,6.5189977730209385,108.01900854653589,77.79293998541957,114.75813742266162,28.920215600949206,198.97019990067102
2007-05-25,159.78740545729855,6.503472124146824,110.16170411910464,76.8620058984541,113.90002873442825,28.92273898252058,199.21850861916974
2007-06-01,162.42921560403477,6.5132279520779095,110.7625342878873,76.98420426801223,113.65467251131959,29.071688664572797,200.64196844828922
2007-06-08,159.27489994718053,6.494779943474606,111.14383370395593,76.63110852437148,113.69098704490195,29.070496569706567,200.2115544444924
2007-06-15,161.72259292531922,6.528252874384939,111.01525778225546,77.16765010747149,113.96692607992544,29.142917268000208,198.0816590418802
2007-06-22,158.5221865254165,6.505950638302239,111.93622412751687,76.78779282283297,113.22887439437415,29.341704484028792,197.2093877492728
2007-06-29,158.6778943154935,6.5003532593038695,112.02977757221423,77.73533787745906,113.64568408233798,29.435617725384088,196.4829057131345
2007-07-06,161.71062218571151,6.536808901273721,111.26461363646698,78.55797550568087,113.49768364488072,29.640661513683696,196.46606897671674
2007-07-13,163.82962701714644,6.5686156827526565,109.75199798476382,79.46707150574566,114.29874388924834,29.775548778955574,193.93359230817217
2007-07-20,161.87826606867375,6.590533135458878,109.01748362025698,79.59873733893579,114.89686060842445,30.04714705032732,191.31441611451683
2007-07-27,154.04858305123645,6.592316794816689,109.06609754200623,78.88866078458997,116.51615625541058,30.12854796869912,189.18629654829923
2007-08-03,151.60865675293272,6.634224506122378,106.50069007760133,81.3057507075947,115.98519219294634,30.396478375010084,180.90027624780336
2007-08-10,154.06820095707727,6.560412239275362,111.40635395153872,77.13993697375972,111.56232738402731,31.268311427045735,187.96573101218786
2007-08-17,153.02701983803732,6.445192295278357,113.45400646298081,75.6175594270192,111.18131688802836,30.754194355080724,192.61600164085243
2007-08-24,156.8896512113303,6.527800820967912,110.4373845436194,78.70593708622553,113.18277115341431,30.85037311233811,189.7640575801024
2007-08-31,156.43380801262376,6.552107019248713,109.58170248718183,79.7658997364173,114.0591527535405,31.03965074146642,186.7528213685805
2007-09-07,154.32947074728406,6.625742080858559,108.44598713470131,80.51858990137382,113.84850635599278,31.28088203499464,188.1170110516763
2007-09-14,157.30476353193612,6.709424528559987,107.1403141116757,81.04777866928431,114.14448781359957,31.653521018780058,186.80408619326127
2007-09-21,161.6869660876988,6.738192599005126,109.16516027365995,81.71885309178319,113.78751436766335,31.770135136105694,186.32033665027853
2007-09-28,161.83084487505639,6.87383636516048,106.71862882053377,84.65799246915498,116.27120018112889,32.326702343201184,187.9080176836483
2007-10-05,165.70319460604946,6.814477746282601,109.52929880975177,83.3353742651271,113.53843465147658,32.44880974246288,191.89926855075004
2007-10-12,166.1617435566487,6.857851349104747,108.245461695131,85.84526424397755,113.78712781918315,32.80184878910185,186.8932975384511
2007-10-19,160.06498920366155,6.90402905469259,105.54067491946046,89.05924478485339,115.88044062885655,33.077715093460014,182.79742680245096
2007-10-26,163.89693271447211,6.861922929099993,105.90466884502628,89.74742183655658,115.45009661008005,32.87547332422648,181.16835624682125
2007-11-02,161.5143761011871,6.837657793084997,101.58917176786503,92.54878863239487,117.99939281466045,33.15230315227791,176.5088915641462
2007-11-09,155.82995463778695,6.684130516931215,101.19319151177956,91.14547261661274,117.39525104873647,32.870131464839254,176.5339648317876
2007-11-16,156.1020397061101,6.636273316632841,101.13965799914867,90.47659420635743,117.74574395202265,32.84235781208303,177.28799100073283
2007-11-23,154.03865012725424,6.705316423528212,101.15592898158748,90.88430846898314,119.13279418985354,32.739974864720665,177.27191529763638
2007-11-30,158.40757809024524,6.706970200320835,97.8809053520875,92.69343070434752,120.51215479117216,32.96186369547133,176.49206294268654
2007-12-07,161.0936340896144,6.625785028658712,99.11778903017273,92.4370446960611,120.35772586385595,32.8145223962255,179.0737220401217
2007-12-14,156.89012899099032,6.680118702624511,97.93618261185334,94.87374908052873,122.07456938801967,32.754636021797566,178.89774570407081
2007-12-21,158.98368134671125,6.622651504054304,102.31797853723123,94.11926902978699,119.95320180103039,32.53186855515368,178.01942179959417
2007-12-28,158.21637748568745,6.690387095235017,99.76591611336538,96.73812578503673,121.71280121047955,32.91302189342817,178.35151796811215
2008-01-04,150.8177001102977,6.7814722742584,96.6730559192444,100.29963454192527,123.20480924526645,33.13316107455979,176.94848799021034
2008-01-11,149.25293177509445,6.810808652662497,95.33476691294281,99.98167326441126,122.7027254212186,32.838437158216635,177.9140803703325
2008-01-18,141.33305616360286,6.631065184626292,97.44746455284401,97.63274024352938,122.59966274795093,32.228870310882435,179.60673965083498
2008-01-25,142.55582130414103,6.410572376047947,99.28474772992514,92.37839062502889,121.32252865331395,31.675246098431355,186.1557231781593
2008-02-01,150.11596588233513,6.092798997146542,101.51441575540008,85.67053166945001,118.7537890794477,30.896219999974885,188.93607970210428
2008-02-08,143.90532736578723,6.237382497568779,100.20048018553324,89.28469857152925,121.37429983629315,31.140778079716085,188.28085827217026
2008-02-15,145.8498930299817,6.312899793891473,98.66889739956635,91.51036441660737,122.03994121937983,31.3453873932242,190.88125068676268
2008-02-22,146.0525328133343,6.255410574566335,97.3435476986136,91.6368494608118,122.08024949566294,30.82251332676643,188.96112145859425
2008-02-29,143.8511011824052,6.242591170051694,97.33413737553829,94.0470157241891,121.28154040343813,31.168407607106797,191.05890292851214
2008-03-07,139.56069963955883,6.2359339941774605,94.40660274372647,97.69486435336887,124.36667912797739,31.041925704210364,184.84022205466752
2008-03-14,139.03194745978686,6.312451961328945,95.73334813572538,98.30748804368281,124.28089141674437,30.656461809435065,183.60248919972167
2008-03-21,143.11454468996652,6.110700255717146,98.444802356574,94.45935608791837,121.40930469332487,29.87081630607254,192.6924030899663
2008-03-28,141.81054111612454,6.239097831577662,99.97533041268062,95.8593085727323,121.31953103263281,30.26843096672091,187.3351510254985
2008-04-04,147.95305807768452,6.181320567109554,97.95046452585741,94.99859981698961,120.39802341563973,30.23230292113398,190.1286419947025
2008-04-11,143.84704032048035,6.291641034808616,95.03732973184857,99.20997638868266,122.1358180937869,30.371630096871176,191.7775155393088
2008-04-18,150.09862034003788,6.317946730461291,95.45757338448524,99.68506549637449,121.97019894174191,30.46699918565683,189.9063182645964
2008-04-25,151.2094834854885,6.243517544382556,94.37875160461513,99.25867500670854,122.43553960966572,30.585986959565172,190.87173380277846
2008-05-02,153.4052887958463,6.065741284047251,93.82810774861579,96.58790998972366,121.94718904458459,30.62721911935588,191.68972718060814
2008-05-09,151.253025054115,6.12135014116753,92.21563249295414,99.1048242658494,123.6726491035312,30.872200642521463,187.05997033515595
2008-05-16,155.50679919479632,6.0728937065731134,91.00016895000446,98.46587306790528,123.75607622744164,30.961936102648746,184.93887807714128
2008-05-23,150.46257806400243,6.07514860673857,92.39810648386816,99.63151587412595,123.39919815544262,31.1704479730386,185.55439196656076
2008-05-30,153.57315990120344,6.0891816855606775,93.4663303338618,98.74173651815198,124.25354234635053,31.157452345523545,182.98809881601153
2008-06-06,149.7045820231375,6.177560824306528,93.80014993244768,100.40588894094685,124.99922464467754,31.29064635504625,178.05040883797426
2008-06-13,149.28775235438357,6.3125755904338625,93.06321346514446,101.9396876700392,126.937808022323,31.440098774267547,174.6310879906688
2008-06-20,145.12340931496155,6.3997785258417945,92.9662673607519,104.54787121117177,127.63663509836093,31.697522606692246,170.03590469760033
2008-06-27,140.54715866756584,6.499123842985752,91.01115914629257,107.65858225404003,129.98011471217865,31.916859148466795,167.50053216263652
2008-07-04,137.95511522788536,6.546357740987678,88.74517981446269,109.85810864908322,132.65840730400396,31.927470139848264,164.20017353923564
2008-07-11,135.61804524652084,6.624245534419274,90.36611053151086,113.57491001690173,131.68770569474708,31.88095563635777,159.767972280785
2008-07-18,138.3964337831845,6.268569230482804,92.12952515265366,107.23775886258309,128.87506117739352,31.18286927928986,171.81413040094446
2008-07-25,138.81223352040277,6.091458977525334,97.88833991634155,103.3903510401728,124.74758001261051,30.86521322784238,176.84054681912798
2008-08-01,139.74995879466584,5.882638900936848,97.42419536610012,101.64529227548773,124.89818425907531,30.567696810403504,174.73748391630252
2008-08-08,143.73984605476923,5.4872526474335785,97.40733670373444,95.33797496614727,124.42792577817207,29.82451715919226,170.5377865598003
2008-08-15,144.47826685552596,5.315624077310508,99.98183610103925,91.84288598372804,122.71997401528903,29.63810091008112,170.20471644981174
2008-08-22,143.58650118103606,5.450416686684415,98.90624021127289,95.87064823812746,124.65239035120113,29.944775674295315,173.70260734002196
2008-08-29,142.96264577121738,5.4124480616323725,99.42407321119872,94.62474705543852,121.95653664134979,29.823499919476046,173.5586204846618
2008-09-05,138.34310480790825,5.224754804589497,100.68959874832593,90.26555113399098,119.70582148990843,28.84574642277764,171.76785186674388
2008-09-12,139.28899898016746,5.206304607223061,100.35414452457373,90.09142545392218,119.44991689826273,28.237541946973273,168.6085566271694
2008-09-19,140.2714408356361,5.067632255355869,106.49232634046638,85.4034195529737,115.50925669098105,28.133472801226663,169.17499098984877
2008-09-26,134.79076356368512,5.1874735094968,105.0815312019818,89.37643274405023,117.06091274683466,28.456666714800377,168.94378027063732
2008-10-03,121.19593116152427,5.1250689264377804,104.37205699308886,91.39882655625536,117.24122735512556,27.81724919148671,158.07786220357673
2008-10-10,99.64285499220605,5.214425141936181,105.43044886484239,94.85524972691354,121.030898172797,27.801501634067574,148.95979504070937
2008-10-17,104.00322226119854,5.200784259453026,103.01041380700012,96.47829329862853,121.32175237552129,28.24200109645567,150.11025459573756
2008-10-24,96.62191174245535,5.286310591119704,101.48666587029565,99.24906074171456,124.43137220882254,28.271474996379393,149.25929523066915
2008-10-31,107.79040734697439,5.250734849886834,102.66265343665076,97.28118315377948,124.44343894426288,28.47038753107782,149.62135439657882
2008-11-07,103.8417017484098,4.963821464800976,101.33063715544657,95.87653345345305,124.06675504367456,28.29016472521876,158.20645499167446
2008-11-14,97.22415025322033,5.296461138914967,93.89683924223243,102.28465393448364,129.31404322125826,28.713908823669275,144.71954562685843
2008-11-21,88.94217331323797,5.502150622710603,90.39664852019892,105.49571974732,132.58773809961946,28.84636650971948,134.85431887632015
2008-11-28,100.00634008551835,5.165716520730578,93.28236786863506,100.33124327391096,128.01719199091124,28.817814162625567,143.36973223720466
2008-12-05,97.77218923156633,4.867310751759886,92.14273290022959,101.44539624949446,124.22476862384221,27.706555223874513,147.25383824085097
2008-12-12,98.48673536077617,4.69591256662649,96.44721873802466,96.82735091185722,124.3634450890173,28.418583249823403,155.66618705092773
2008-12-19,99.78005087454878,4.528774330924865,98.14811098833131,94.74578632486694,121.69612520693926,28.100723256432122,159.87946569407822
2008-12-26,98.24393242397505,4.634915977826619,96.63070535425258,96.95451665797954,122.77188764355493,28.246691051519587,156.17863928164684
2009-01-02,104.81183897863046,4.425828695027486,98.13874360966231,92.3856868915962,123.10625785393214,28.55562486959751,163.64551308754477
2009-01-09,100.51438755376915,4.195829588980643,103.9302392752222,85.65438386951273,119.87896747126702,28.059209896879516,174.38507389629086
2009-01-16,96.39975965316137,4.505341892304528,98.08274098121122,92.21047830715008,123.88402377005468,28.159304913514536,168.16068038434722
2009-01-23,94.19241512657445,4.649953681725643,93.126765796084,94.83742416271123,127.55330908158577,28.771887584150736,165.72806813915233
2009-01-30,94.42930859063098,4.678708759589177,93.78445469280976,95.94135450899793,128.8489338862652,29.0100301656507,165.8284276080086
2009-02-06,100.2947470263063,4.493853110638626,97.24149434556796,91.72213460211523,127.75641841926448,28.62782603104246,168.7050498432873
2009-02-13,96.0184097983507,4.55532544679579,95.13930998265663,92.12451375043958,131.22087059458184,28.908796306830574,159.32690472126075
2009-02-20,89.63708318072605,4.836123997284516,90.94807894903738,96.84521354970033,136.09207445592233,29.270849279867388,152.81192691576487
2009-02-27,85.78279394182495,4.7084175723841275,89.40059367334217,97.90318808013156,131.83187480423464,28.92968575336372,155.91240481115233
2009-03-06,79.72895099217979,4.985245498080091,85.64621358798983,102.74777528058078,140.86854894817844,29.25844530548916,143.07080904091552
2009-03-13,88.3055399299038,4.406159605677186,91.00566123917031,95.79880189829998,132.02902975378004,28.47692714265,155.86019943496134
2009-03-20,89.61807290037612,4.036725521943235,99.13017030913143,89.34743736874941,126.57222813157733,28.066615940124855,163.52680779101792
2009-03-27,95.27367105461585,3.559627014722718,106.09678037111644,80.23218925883542,119.57483447894414,26.656051562541624,177.5856062050567
2009-04-03,98.83451940100433,3.3799199033510554,112.08474103012772,75.7301196278081,116.76227607458306,25.96608576189179,179.33542008002584
2009-04-10,100.61357738759065,3.123756682310022,116.60956350988593,70.09842541913704,113.00059695983835,25.35231503947164,180.0514508905571
2009-04-17,102.36274335316315,2.796172042656986,124.08717462760761,60.793466901743464,105.51448177896938,24.77771705640102,175.56937799614204
2009-04-24,102.66475435239826,2.6389327369503484,123.49688319876307,58.071612303978426,106.18749300139088,24.23260695414735,171.56369549078087
2009-05-01,105.38740667842275,2.46866609409272,128.21175584394544,54.31617286194157,101.95830782755183,23.65661425557218,168.48689034256125
2009-05-08,111.68558041962491,2.0672322218507206,140.24432718424544,44.51789209866991,93.73696107303688,22.713061964828597,162.67110517442677
2009-05-15,106.3597927827165,2.288314444153015,132.60983945732136,52.23143186623401,100.75887421805751,23.48582072400374,176.83558032082487
2009-05-22,107.02603631447757,2.2350834385222766,134.35036570007355,49.88162397555623,99.59078447514986,23.04815570823646,172.40863642072804
2009-05-29,111.00412681869739,2.2104344829662335,136.42560481327763,47.75919556972284,98.64377897869599,22.994859924511072,167.38744534594903
2009-06-05,113.9493207272875,2.1768596842107844,146.97838555359357,45.76240921485372,96.19232933628902,22.328148709542614,172.3366654522995
2009-06-12,114.46106751377712,2.1807719969146753,147.86700303499015,44.82957590787495,96.2747234836965,22.146671070044547,172.62080381261922
2009-06-19,111.40628291707816,2.2045054026245263,146.25716322174156,47.510845273732905,98.35417181534679,22.343089632364784,173.77944782209505
2009-06-26,111.34371134402346,2.225513736284293,143.55353558410266,49.11278209894771,99.2198698558347,22.465455957077737,171.72095240186846
2009-07-03,108.74101935543275,2.223279527116775,143.8841702234965,49.42349348826625,99.38086953341886,22.28083645775197,176.13623994984508
2009-07-10,106.38591643132972,2.243694554618621,140.3289183432819,51.37861848410894,101.21303886755089,22.514558013062256,175.5975414315787
2009-07-17,113.79898122497374,2.179625782362426,141.7679683339697,49.84699150716824,98.20475708890687,22.031476437589966,178.92709014360233
2009-07-24,119.53187844590751,2.074255999874212,144.88009066679558,47.20100461009908,94.56333840538831,20.945770644861575,183.9212439306677
2009-07-31,121.4094310196688,1.9426241335408074,150.10454432339748,45.68262832610066,89.23791626283649,20.23288925409873,187.207391687642
2009-08-07,124.78264339348796,1.8106845032782342,147.85651651224714,41.93713125751256,85.1605552285435,19.561442826743633,183.1113319314209
2009-08-14,123.97843145533533,1.8010853051223417,147.30298266833225,41.27485072166321,85.26720622554848,19.46214320655566,184.34516345780852
2009-08-21,126.70979171821791,1.7481188735569866,151.58104635774993,40.40624621596768,83.36015987760723,18.978231583478625,182.86864703249375
2009-08-28,127.15803044916098,1.707084541037258,149.70463256978147,39.488280788614354,81.56119005622921,18.615148800569298,180.42815959716143
2009-09-04,125.6351130073874,1.7241965819626186,148.3958606184107,40.080520262447905,82.67074263355431,18.725959496427194,184.17239374613027
2009-09-11,129.21488276215362,1.7086927236187288,147.52536970527996,38.394597902845796,82.00026408481553,18.350478650944105,180.94850087306946
2009-09-18,132.64069241432594,1.6875142373433367,149.7767282478245,36.8496755398659,80.84676293281993,18.09827288664135,179.00849142162988
2009-09-25,129.50669902536913,1.7046885669266878,151.7432785013356,37.433147513011164,82.22484491453275,18.331917232936352,183.77665551563555
2009-10-02,126.97772296577222,1.726449215281451,148.93917579189343,38.194121141535305,83.66870298217908,18.561497417474666,185.13435691825282
2009-10-09,133.02517176193206,1.7283819998368126,149.68762030049646,37.442594553936836,81.88113153056345,18.16541213876932,181.83090998402406
2009-10-16,134.88397755286533,1.7506968921961756,146.32069061705235,37.39895122847651,82.4922356659967,18.302685672644202,180.97348955522241
2009-10-23,133.83474438791754,1.7661357730284053,142.5618715322319,37.60959491315303,84.01330522307151,18.44742482967899,182.06101020085558
2009-10-30,128.73743039272603,1.7647350282214602,141.74312404248298,37.923555753282784,87.26243091298427,18.856632497551793,187.00816264331118
2009-11-06,133.23962675881728,1.7527907405917302,138.5064753382805,38.98396404274911,86.91819002857193,18.721231751237838,186.7414709450639
2009-11-13,136.26283294857885,1.745018887390974,133.31536499510284,39.552010409345826,86.75762261657121,18.83184780187054,184.90958556165225
2009-11-20,135.8725385039191,1.737018005748311,135.204446682221,39.21503339889536,87.67953349131527,19.02329306388588,185.76136624230705
2009-11-27,135.7644684462195,1.748233371499904,132.43522856814872,39.281451463358216,89.16549086323509,19.223797691840055,184.49825701739337
2009-12-04,138.13683653312808,1.7103447179055828,135.70188570497822,39.314392325240036,86.30829289716159,18.905443476141325,184.1442363686141
2009-12-11,138.14842891712982,1.7147947605574596,133.42533641542224,39.065365952307864,87.01806953075717,19.002572383667605,182.07242527555587
2009-12-18,138.15592012474775,1.6917312120575627,134.11781451874353,39.107071351988374,86.11077782631516,18.806116597331233,183.65124918928146
2009-12-25,141.3983415224639,1.6827337682448382,133.62486928591795,39.41826517276966,84.25778919140667,18.578419669109685,183.2522941147449
2010-01-01,139.9122282095156,1.6812459891886309,136.6920095823062,38.978536491664286,84.64600059631277,18.667999521059322,187.48023610554455
2010-01-08,143.75672904050725,1.6543667266795645,137.31246162115556,39.685428568351576,82.52962860696847,18.29156849649316,186.90884899143674
2010-01-15,142.54230971355864,1.6343159625940644,137.82856129256606,38.89294009704136,83.4970726159731,18.292429017527144,189.92942397889
2010-01-22,137.31993719907416,1.6064784324666816,138.2602427761257,37.65679852564142,84.46038964278927,18.459527733173648,192.38097926272135
2010-01-29,135.14424160774675,1.587212899650212,138.05265394011434,37.22608826820831,85.99989935860738,18.56174261778511,193.06233632993278
2010-02-05,134.88361081257653,1.5776132416948487,136.44571693585533,37.41034761814813,85.86341373632752,18.476792839092468,195.3858955969339
2010-02-12,136.8246606611509,1.5836997793352023,137.4509132059868,38.478880138656216,84.01419701926656,18.259676255378672,198.3636731599821
2010-02-19,141.39005878309862,1.5434304052843815,137.17511834138966,38.68183323008009,85.01008306696103,17.993812227796425,198.46462472898457
2010-02-26,140.84887143137038,1.5333610743727333,137.14941648733796,38.56578401173777,86.08059968448711,18.104095571334067,197.13763170366838
2010-03-05,145.76263809267013,1.5126153385361882,141.19642319279862,39.24513765027029,84.69167074133348,17.613262708140446,198.14742046781816
2010-03-12,147.56375676590915,1.496955434492945,140.9508576670888,39.34798072961215,83.60867293176574,17.574914325336803,198.4313649385211
2010-03-19,148.52354640056677,1.4767314508267857,139.9176290653146,38.06022551057679,84.23717729361307,17.689222318964838,201.73775967778062
2010-03-26,149.61209072348268,1.461673991145405,139.8243691715375,39.235394687514805,82.79884032364562,17.70878240628226,198.40297279446457
2010-04-02,151.11661445876157,1.457508391879951,138.5239224315595,39.60752538893402,82.54101069057538,17.576084473328734,199.3185193073999
2010-04-09,153.55439968849487,1.429630421534916,141.0585435494936,39.897797676566675,80.27603492075019,17.18295771701569,197.3042311169165
2010-04-16,153.59973748992908,1.4119272724823924,144.4874258191736,39.57271072647797,79.08402831502192,16.834765894345715,197.079156999041
2010-04-23,157.38117403659112,1.3699793715961937,146.7465178896109,40.20159592645104,76.46429895750012,16.21284137454748,193.7579726556267
2010-04-30,154.01551178613374,1.3779268606974393,146.76241873070757,39.88699902913865,78.0801817930461,16.517441787658225,196.2067496416063
2010-05-07,143.85432266805805,1.385229163994348,143.575594339676,39.342408235626344,80.60982755574905,16.792322944516524,201.47903001032302
2010-05-14,147.90083303212182,1.3758784962203323,147.15763604421986,39.90933562124016,79.58334177742928,16.62999005290423,197.30248877978198
2010-05-21,141.28273428872023,1.3755841055488698,143.35008480548137,39.387539757525985,81.93413226666456,16.90917414105366,200.78355268025678
2010-05-28,142.23682164263857,1.3714994047659632,142.71414456007872,40.21460183059755,81.94750387885294,16.88537241094633,198.6714305061884
2010-06-04,138.70137571305452,1.3897133942315663,139.85432215476453,39.93172022026219,83.80763224704329,17.183393339829884,195.38577330583198
2010-06-11,142.11800649174378,1.4054740279965785,137.22485281072758,40.46957858157541,85.0519289226888,17.21977320737976,194.25508693479702
2010-06-18,145.4376788190139,1.4043850387707841,137.0277907939529,40.88295393928332,84.88812638098784,17.234173434844916,195.06344573405497
2010-06-25,140.12936572746682,1.41026025947691,138.47413787298444,40.540070323143425,84.79209533266975,17.360752007414142,190.92105775647553
2010-07-02,132.77061953998137,1.430988442794192,138.57521647476239,39.2784740317833,87.16641902525288,17.62340064635787,190.21687089157845
2010-07-09,139.95847506731496,1.4157822554533142,135.3890706879787,40.3651017966861,86.55280868120462,17.602582054975095,191.83283210852125
2010-07-16,138.0731001523752,1.4230257577174796,134.81908991263333,39.89905916270032,87.25729187023461,17.668012395144995,192.83552220024305
2010-07-23,143.67684868657847,1.4146726448920801,136.17012263996753,40.57093634189637,85.06079210460157,17.318449019715697,196.89911420442021
2010-07-30,144.43309168177078,1.4001967648895401,138.04842360476263,40.48062165879199,83.9433269332084,17.15241122593016,197.02806260608332
2010-08-06,147.27895199890528,1.3838553361006374,134.62811059745545,40.506808838824156,84.42527985006006,17.23265783386074,196.4883198929871
2010-08-13,141.4994261455927,1.3959556318798476,129.6936205624767,40.47927618989854,86.40777931412025,17.419166534838258,200.76048336229022
2010-08-20,140.81117207179463,1.3945426094067885,129.00941249915724,40.56288824364948,86.6693863080112,17.58282684211769,199.59961407422895
