industry,Sector,wER,ER,intercept,beta_bm,beta_hml,beta_smb,beta_op,beta_inv,beta_mom
351020,Health Care Providers & Services,-0.012995832532927786,1.4335166046867551,0.014744465611583973,0.6446139153441349,-0.306367018565221,0.023239899687429677,-0.13613587846234929,-0.4340768129977513,0.4243440137968832
351030,Health Care Technology,6.335242720025542,5.099037153936635,-0.0008699793663424771,-0.1733574458743939,3.223808102267107,2.991969043986185,0.7350783694949257,0.6387389088537186,-0.48453308177421966
352010,Biotechnology,1.2753726796123348,2.917753580539242,0.05536297595995365,0.9021567360280051,0.6317362983198904,-1.2765933610801887,-0.3027032248341966,-0.09952162877688153,0.8553194677454414
352020,Pharmaceuticals,-0.3009743302586384,1.7620597577584858,0.044221440736278025,0.7712277823971931,0.204831286114545,-0.7309308206333947,0.09228314659675707,-0.5559346983015524,0.5377307029479754
352030,Life Sciences Tools & Services,2.507588033389166,2.6617704423738724,-0.0002598295650860106,0.8717419291475057,-1.1178097565562741,-1.7583602376887477,-2.135780959474796,0.34054015487868183,-0.10873498010657648
401010,Banks,0.6879888489114129,0.3216097530799329,0.014237809609480841,0.3983027302455927,-0.7392379974669775,0.6470036562843926,0.6996697678602746,0.7165243629230258,0.2634166648017567
402010,Financial Services,1.2086571396676005,1.5774710819542352,-0.0018872056689128035,0.973603761050537,0.40711342905357734,1.323606811473093,1.5153996785668404,-0.07765947436874945,0.11244494714299666
402020,Consumer Finance,2.360081563290953,2.041149317570115,0.013012974827078912,0.833768969394022,1.3492464892836848,2.1666285275437875,1.9902050181275441,-0.36802390262824236,0.5032805007497271
402030,Capital Markets,2.3140879792945475,2.0070816183739737,-0.005918283960093726,1.0264834497073703,0.009298031016268858,1.3238544128127405,0.9894831729005302,0.49246961854642207,-0.38044567020581677
402040,Mortgage Real Estate Investment Trusts,0.5101747960158319,-0.011845252625698133,-0.02443658394679173,0.7581840441353567,-0.8345687263535769,0.11941715416992774,0.35459658365015634,0.6962946106730635,0.6213406271272746
403010,Insurance,0.17912941242156985,0.46080259685086916,0.011694815060462778,0.835858165570847,0.4885888920346128,0.6859333679191318,1.6147506392565212,-0.2991421313880564,0.4067298070328722
451020,IT Services,4.957213873775833,4.324428995918487,0.05711389634421852,1.5445458958077423,-6.625484288432107,-5.404883625076637,-3.500732189511112,5.472269701363307,1.8235847592949033
451030,Software,5.9831264651387635,4.009917520515494,-0.0014405196871664183,0.5146680206867414,2.689426727605091,1.8897102571089002,-0.0347985049914233,-1.114163403206654,-1.4023227547935104
452010,Communications Equipment,2.132826557763356,1.248810296287386,0.03424722831809841,0.8051226468357512,1.1574876110772474,0.27191928137634946,0.18265056251763115,-0.5392782498800355,0.7135311584213285
452020,"Technology Hardware, Storage & Peripherals",1.59237639020653,4.2960014050643185,0.02695648521822307,0.6567739766639197,0.4073775203346899,0.0568761421522899,-2.2937109941606364,0.3326494736469682,-0.39321150865366006
452030,"Electronic Equipment, Instruments & Components",2.2368593312502227,2.5548077249658805,0.02959873582677253,1.1017790143600095,-0.16707041097058978,0.2603385946845232,-0.18377246099264513,1.1752628635233795,0.8673430524227514
453010,Semiconductors & Semiconductor Equipment,3.1415922525059723,2.5956427211231405,0.03522350363866177,1.8352074900596123,0.1392765418907082,1.2078312649936223,-0.5676591159165544,0.013632660873022914,1.6726713224179983
501010,Diversified Telecommunication Services,-0.01192931791133403,1.309843186768685,0.022702858917048607,0.48411397348954,-0.42147792744276397,-0.12299173937997576,-0.42272451326199184,1.094749331838375,0.28849861963746026
501020,Wireless Telecommunication Services,0.2505049970926012,-0.13556893804474335,-0.002494817451914067,0.8443732515610121,-1.3578339361396747,-2.0072948067249627,-0.006868362577165737,0.16587823708484653,0.8045539476374052
502010,Media,1.8724793835163132,1.9188226130850556,0.012668414944988275,0.6256979551727699,1.0557709051783892,1.550922614273754,1.559311710592667,-0.04402674256555563,0.2668130863509552
502020,Entertainment,1.3999235452516443,1.5814299569637473,0.016074577881160727,1.0392440903772269,0.7779972813214269,0.7093736888427077,1.1301910422076769,-0.7259123097420925,0.6322344606187333
502030,Interactive Media & Services,2.723949321826844,2.4252898644327052,-0.012761448992755494,0.6221735944621904,2.140993608097134,3.2618923179759696,1.7399347179812834,-1.1036839970864707,-0.42894654738118637
551010,Electric Utilities,-1.3398414806096381,-1.110744093033047,-0.0003961914654756921,0.5280878546277303,-0.6417241359338178,-1.1276185906928662,-0.0004371800132102989,0.22783185894597266,1.0283348319746606
551020,Gas Utilities,-1.3733430875420989,-1.1097302934191366,-0.0030688794689082664,0.5746407857790364,-1.2122673196219507,-1.1115365461854638,0.001771846303078742,0.014164036632628848,0.7571203068828778
551030,Multi-Utilities,-1.7662264667078573,-1.7023897901878051,-0.007421717184826228,0.3254419215895208,-1.5696772847234357,-1.2257127071812273,-0.47898498813774865,0.21005891124636156,1.0518762575207579
551040,Water Utilities,0.06967578204077028,1.08773354642948,0.007090771040860327,0.3563297065232993,-0.1638573304806058,-0.17689800386721297,0.3107549069438971,1.0847231867715659,0.3222025636403429
551050,Independent Power and Renewable Electricity Producers,-0.623689000479621,0.559694137159195,-0.015078295855080024,0.48968990939647133,-0.6037960281076709,-1.245713066819274,-1.4933266215693832,1.0080588501265895,0.32378157958300535
601010,Diversified REITs,-1.3631432083301185,-0.546946289292406,-0.00529123666326898,1.1332098602273497,-1.5732912944292703,-0.5707114382808103,0.31398395644451116,1.0153618095913586,0.7898089470693964
601025,Industrial REITs,-1.0789708411546748,-0.6145409417806716,-0.002325225455271017,1.268513476801026,-0.3566885946538301,-0.7038919580574051,0.4490941267329684,-0.0365098560638352,0.6270629264059783
601030,Hotel & Resort REITs,-1.6304922830440947,-1.0938899333695409,0.0005119971153511074,0.8100940656515583,-1.1033803757920868,-0.28164909285503265,0.3005677334196818,-0.6764729685924533,0.7475745736492837
601040,Office REITs,-0.09202919853641171,-0.4652921014634294,-0.02747782305463864,1.0793660571090968,-0.517686148221147,0.9357530532735435,0.5580474896302183,-0.5787397378198068,0.6098695426878328
601050,Health Care REITs,-1.2803998697985557,-1.3381731322143058,-0.011524179107187647,0.9523041292681429,-1.784516065972527,-1.3665200623673006,-0.17786054940906063,-0.3575749162006281,0.7761527597996208
601060,Residential REITs,-0.9458002198525631,-0.934170440292056,-0.017890211825284778,0.7952822533894971,-0.9821424482761488,-0.319565113842051,0.10663124822908786,0.460644231664061,0.4785548665340491
601070,Retail REITs,-1.405788992038187,-1.5329127495806139,0.0009901155394184305,0.9620623100447372,-0.8269708092756212,-0.5835304072969979,0.7089902028593538,-0.017579710689928946,0.9397633160777608
601080,Specialized REITs,-0.8092272680213893,-0.7050850498426158,-0.008847542823484848,1.3487719964467024,-1.3384480889731836,-0.7788549667071498,0.6889123419391431,0.9144032154457328,1.1684173429478268
602010,Real Estate Management & Development,1.3317884655020855,1.0409987362541373,-0.018430107294027307,0.5223841422281825,-0.9314363730021238,0.7591118499983945,0.4129737037008663,1.1348787705515517,0.690705765457784
