instrument,intercept,beta_bm,beta_hml,beta_smb,beta_op,beta_inv,beta_mom,mktval,sector,industry
US79589L1061,0.0189485695215622,0.1255006729980397,4.19921752017111,0.7718496604737268,0.2044638516730609,-3.1509682733510305,-2.0983929890563915,22161.31521968,45,451030
US04342Y1047,-0.0226285343453478,0.3458807086786605,4.417355528737464,2.8555855950683786,0.2979648654883537,-0.6730198776707561,-3.643426778482907,1230.7201621400002,45,451030
US8986972060,-0.0672868448782507,1.054321616718184,-0.986439197229789,0.3401543146885655,0.3517394413682726,-2.969256655028163,-0.8341121900495105,99.56497277999999,45,451020
US23130Q1076,-0.028785332252599,1.740460854530821,-2.1668852787662827,0.342794513876407,0.259237878140601,3.838868894401137,0.6720156847523294,111.9402526,50,502020
KYG8068L1086,0.0561300934738882,1.8819934943296093,-1.4332134352101846,0.5323195117043804,2.6434220018156838,3.398426420673003,0.3989524933032894,13040.111080080002,25,252010
US18538R1032,-0.0023232794423031,0.653428022516291,0.3065241006278744,1.485043038970508,1.036444470913514,-0.4981706517933403,-1.719818720422457,331.72900138,15,151050
US12634H2004,0.1259280240896028,-0.3873080468569032,6.651924046148582,6.205417668452059,4.82065477607029,0.8141014994576983,-0.269958021535865,170.02831662,45,452020
US26622P1075,-0.0555135050574586,-0.8281035710714961,3.187790905794432,4.27516446929673,0.9628210797364116,0.8437581538404035,-1.4915048120082637,4325.453240759999,35,351030
US00091E1091,0.1469171316677615,-1.4946350633129115,7.597502591377335,2.944946727099888,-2.9888002969103358,-2.686679737363733,0.4608210575665705,1333.9474995,35,352010
US25400Q1058,-0.0220909627332855,1.9971646328433064,4.510438634562106,3.5554568292853084,4.215147752181034,-0.909969833380284,-2.734341900850173,1105.06557907,50,502030
US1271903049,0.0239462586756779,0.7764125739452042,-3.2049809892648167,-4.112017938516106,-2.7797861991823622,5.22816719290432,-0.7040747560811362,14601.98659422,20,202020
US83193G1076,0.046548575514472,-0.5481263032044008,1.1012216793108969,0.4995512054838487,-0.0350410001659911,4.674763029241635,-0.6438085217101427,264.30617655,45,452030
US0942351083,0.0017891123665842,1.091752397081612,-0.3925230586624777,-0.531907485338144,-1.7561126767750317,0.932797041090147,-0.1710257118308107,882.8212857,25,253010
US4884452065,0.0328786983139765,-1.188854501903353,1.5313302157934177,1.8148470909179557,-0.8760851077543892,2.1882031328397424,1.3330206437434895,654.4014644599999,35,352020
US1248051021,0.0561077137061445,2.2578120814930824,7.541337663056604,4.500788797773241,5.462340447318281,-3.188163354886232,-5.451179855347216,2809.8786826200003,20,202020
US90184D1000,0.1502318506771602,1.3654968757621244,-0.7966016745223516,-0.4812598295292987,1.1894823484346313,4.347733958178446,3.0587703772234485,7693.56148438,35,352010
KYG037AX1015,0.0006347586497724,3.08543157727276,3.6925916722662686,2.094366141675219,3.2584302510256875,-3.119705064585091,-1.8817002257696556,3413.38453905,45,453010
US50105F1057,0.0298800012849639,0.296717303709991,-3.182399211679265,-0.4652941196512583,-0.4282490805300897,5.389347825876988,1.062166706128029,182.60574768,15,151010
US68236X1000,0.1160576431884647,-1.1211466353142048,8.202162840271331,2.320063791695929,-0.4019719148129328,0.3050024121793457,-1.2170219217231932,404.51765112,35,351020
US57164Y1073,0.0867472987853071,0.1203291563487599,3.076105419736324,1.353848637060412,2.168775280590158,2.338337796898322,0.8477753592694199,3803.28142527,25,253010
US87288V1017,-0.0414044691165152,0.1631485654981419,-1.066293086765408,1.3370938678508897,-1.976451428850692,0.1709120293469297,1.5961105686300243,221.40710640000003,45,451020
CA6544846091,-0.0160536539117651,1.0869476409959933,1.5194691485005838,1.5031494263445306,-1.1252869644723538,-0.4267208435425307,-0.0270093345197326,695.70558645,15,151040
IL0011407140,0.0372092211127927,3.70451968804856,-2.404203011519808,-3.2489254220260584,-0.3823474673720402,-1.0404561399952228,1.2709979157749265,2132.18150518,35,352010
US64110D1046,0.0252490831248205,-0.1931823513471422,1.562204040868071,0.2084826269829325,-3.2415722927402486,-1.572168779344078,-2.7075043805633987,40442.67051084,45,452020
US7404441047,0.0763132682925963,0.2210153713417784,-0.6547901994440293,1.4655843002099624,0.1224230722415293,3.3967576661963617,1.1317411389297167,1099.29973104,20,201040
US67079U3068,0.1409187329267604,-0.737554808222848,7.4661907255485715,5.478610970516199,1.8760873459913048,2.276554139471438,-1.651574578508992,772.9218259,35,351020
US74065P1012,0.2381112697861013,2.3333533846206,10.024669372994651,5.817687884442508,9.470963062081363,-4.322023371336634,2.032636313665765,182.75563169999998,35,352010
US94419L1017,0.0282371734503576,-0.4757749991247049,0.1966401238801672,0.900801690312914,-0.976285931568537,1.3949765843441415,0.4563866055026172,12738.1773057,25,255040
US10576N1028,0.0667803000263655,-1.526647895868227,8.596209509733146,6.356237095349729,2.7835122861692136,-4.506613693677412,-3.739838533598128,2832.90836787,45,451030
US3493811034,,,,,,,,6727.96818845,40,402020
US1630721017,0.0869628996779368,2.2735179275995314,0.0083718299769968,0.0012724023333916,3.458235776690345,3.3277527751303784,0.2338345753094235,5183.616847079999,25,253010
US83422E2046,0.0650259120454873,-1.3139461787476636,-0.1011366867455092,3.518031756016123,1.5055115943169932,1.5367784631378014,1.4690063448295154,829.38944955,35,352010
US09227Q1004,0.0478819273024276,2.258802692081092,5.682196665954703,2.027203975438423,5.584663914409975,0.5299518622398396,-2.850473295055166,1600.5529225,45,451030
US7995661045,0.0241682734136184,2.364167379748581,2.5616969421548355,-2.708209059024,-0.7230438265808465,2.0668296967377056,0.5084177283364129,968.7166532800001,35,352010
US50180M1080,,,,,,,,1495.84927266,35,352020
US78573M1045,0.0554530392921736,-1.7074642249969334,4.591991447987201,4.124680341118457,1.1087524431680225,-1.1585249466555445,0.1202671360238755,835.93951168,25,253010
US75734B1008,-0.0337728937776528,1.064576890524697,1.5395063708701184,3.1485415510768746,0.2362271677149299,0.9080566008967216,-0.3608507541742347,31933.15328768,50,502030
US63010H1086,-0.0619086331552994,1.389081761315904,1.195617225428733,-0.8749597435508393,-3.1290249256167693,2.3223754520502053,-0.0704832202380277,686.5102659300001,20,201040
US51819L1070,0.0202249258877401,1.708770692853681,-0.9462196733474596,-1.1755562840150175,1.4697170312587726,5.39794778988637,2.439455103237833,705.63666981,25,252020
US00217D1000,0.0357843004640981,-1.4397062938527203,-2.736643389919899,-3.372297976209613,-8.840899154096455,8.6811388354243,-2.6464382517669174,22298.35267924,50,501010
US78781J1097,0.0043734687100875,0.7769292821689706,4.734364634485537,1.2548580531933071,-1.7475318661027428,-0.8124121591064872,-4.67964165471302,1206.74817228,45,451030
US92556W1045,,,,,,,,1374.2406399200001,45,451030
