Date,HS_Delta,VIX_O1,VIX_O6
2020-02-19,2.171649656921595,16.558135038808125,18.72978469572972
2020-02-20,12.78984122108389,18.302668174249995,31.092509395333884
2020-02-21,-23.190475536379886,44.42843111737182,21.237955580991937
2020-02-24,-2.9904577220231303,25.172067609509302,22.18160988748617
2020-02-25,-12.385964284881503,36.079775904992815,23.693811620111312
2020-02-26,-4.068839897704866,26.71296530689761,22.644125409192743
2020-02-27,-12.217315821347484,37.74910450635905,25.53178868501157
2020-02-28,-19.127351776969938,44.85917184886947,25.731820071899534
2020-03-02,-50.842473583245734,104.9916987869316,54.14922520368586
2020-03-03,-8.391819201144983,57.876558197023,49.48473899587802
2020-03-04,-8.380014410879117,30.769642734608542,22.389628323729426
2020-03-05,-7.879984270701719,30.74959802696714,22.86961375626542
2020-03-06,-18.842617666994588,49.03858672918712,30.19596906219253
2020-03-09,-51.80643870433257,93.13071999620239,41.324281291869816
2020-03-10,-30.530960912582458,62.92184820359752,32.39088729101506
2020-03-11,-42.28058019335837,92.39792177471085,50.117341581352484
2020-03-12,-29.18004118849894,74.46637785618172,45.28633666768278
2020-03-13,-22.461327153550315,71.20699702005851,48.745669866508194
2020-03-16,-56.48725014172388,110.5586423671241,54.07139222540022
2020-03-17,-25.343952716395712,72.52723749622297,47.183284779827254
2020-03-18,-27.68761459932677,82.88936775423541,55.20175315490864
2020-03-19,-25.39443350229412,77.57513806619052,52.1807045638964
2020-03-20,-21.303377763822134,66.52493678218937,45.22155901836724
2020-03-23,-16.73688015849448,62.29342955212549,45.55654939363101
2020-03-24,-19.467056735973074,59.031350884908605,39.56429414893553
2020-03-25,-11.258677989129723,55.26692560774463,44.00824761861491
2020-03-26,-15.487644193750228,50.71457611907145,35.226931925321225
2020-03-27,-30.96895908400095,72.74378046370128,41.774821379700334
2020-03-30,-9.60414898901945,52.59688208291301,42.99273309389356
2020-03-31,-18.47916738588313,68.88311341754414,50.40394603166101
2020-04-01,-25.695014110996247,68.50559220247399,42.810578091477744
2020-04-02,-14.669232570331879,53.24034921486409,38.57111664453221
2020-04-03,-9.904521624693423,47.03803004677653,37.1335084220831
2020-04-06,-5.689944595955559,39.76402440511877,34.07407980916321
2020-04-07,-7.350272270447725,41.00586118836295,33.655588917915225
2020-04-08,-5.38888689601572,38.99562381793461,33.60673692191889
2020-04-09,-5.534430312816873,38.336859179955404,32.80242886713853
2020-04-10,-5.534430312816873,38.336859179955404,32.80242886713853
2020-04-13,-5.4021899951440275,38.00285064671474,32.60066065157071
2020-04-14,-4.067131272096528,35.29420631924574,31.22707504714921
2020-04-15,-4.508498440635719,37.65474095185722,33.1462425112215
2020-04-16,-5.028035961894872,37.51378992362152,32.48575396172665
2020-04-17,-1.8681158358855399,33.412331399641964,31.544215563756424
